CAMNT_ID,WGCNA_Module_Num,RAIN_diel_Results,KEGG_Annotations
CAMNT_0041843381,0,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024043477,0,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024088221,0,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024172479,0,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024212201,0,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0041646171,3,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0041716207,0,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0041629279,15,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0041760879,15,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0041647049,15,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041594719,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023974359,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023943767,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024024971,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041843381,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024043477,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024088221,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024172479,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024212201,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041646171,3,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041716207,0,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041629279,15,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041760879,15,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041647049,15,TRUE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041594719,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0023974359,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0023943767,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024024971,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041843381,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024043477,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024088221,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024172479,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024212201,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041646171,3,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041716207,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041629279,15,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041760879,15,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041647049,15,TRUE,02020 Two-component system [PATH:ko02020]
CAMNT_0041594719,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0023974359,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0023943767,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0024024971,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0041843381,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0024043477,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0024088221,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0024172479,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0024212201,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0041646171,3,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0041716207,0,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0041629279,15,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0041760879,15,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0041647049,15,TRUE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041594719,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0023974359,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0023943767,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024024971,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041843381,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024043477,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024088221,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024172479,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024212201,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041646171,3,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041716207,0,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041629279,15,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041760879,15,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0041647049,15,TRUE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041594719,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0023974359,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0023943767,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024024971,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041843381,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024043477,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024088221,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024172479,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024212201,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041646171,3,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041716207,0,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041629279,15,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041760879,15,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024089295,1,TRUE,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
CAMNT_0024339875,1,TRUE,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
CAMNT_0024574471,1,TRUE,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
CAMNT_0023937163,1,FALSE,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
CAMNT_0024089295,1,TRUE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024339875,1,TRUE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024574471,1,TRUE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0023937163,1,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024089295,1,TRUE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024339875,1,TRUE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024574471,1,TRUE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0023937163,1,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024089295,1,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024339875,1,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024574471,1,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023937163,1,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024089295,1,TRUE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024339875,1,TRUE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024574471,1,TRUE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0023937163,1,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024089295,1,TRUE,02020 Two-component system [PATH:ko02020]
CAMNT_0024339875,1,TRUE,02020 Two-component system [PATH:ko02020]
CAMNT_0024574471,1,TRUE,02020 Two-component system [PATH:ko02020]
CAMNT_0023937163,1,FALSE,02020 Two-component system [PATH:ko02020]
CAMNT_0024089295,1,TRUE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024339875,1,TRUE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024574471,1,TRUE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0023937163,1,FALSE,04724 Glutamatergic synapse [PATH:ko04724]
CAMNT_0024089295,1,TRUE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024339875,1,TRUE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0024574471,1,TRUE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0023937163,1,FALSE,04727 GABAergic synapse [PATH:ko04727]
CAMNT_0041885089,0,TRUE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0023937581,4,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0024495061,6,FALSE,00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]
CAMNT_0041885089,0,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023937581,4,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024495061,6,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041802643,2,FALSE,"00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]"
CAMNT_0041802643,2,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0041802643,2,FALSE,00430 Taurine and hypotaurine metabolism [PATH:ko00430]
CAMNT_0041802643,2,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023998479,4,FALSE,
CAMNT_0024088757,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024509363,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024531655,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041830077,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024386947,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024406291,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024427631,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024499373,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041857789,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024429205,10,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041761457,10,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041637791,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023940979,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024256069,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041649283,8,TRUE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041733059,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024053955,10,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024082783,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024165261,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024296981,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024583601,10,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024046257,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023939041,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023972813,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024028825,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024094923,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024183501,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024259505,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024260547,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024324017,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024432463,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024432603,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024490847,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024509467,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024554049,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0024556343,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0041758343,8,FALSE,00910 Nitrogen metabolism [PATH:ko00910]
CAMNT_0023994211,8,TRUE,
CAMNT_0024172265,8,TRUE,
CAMNT_0024511333,8,TRUE,
CAMNT_0024277897,0,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024317339,3,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024277897,0,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0024317339,3,FALSE,01230 Biosynthesis of amino acids [PATH:ko01230]
CAMNT_0041790951,1,TRUE,
CAMNT_0041825617,1,TRUE,
CAMNT_0024514855,3,TRUE,
CAMNT_0041608041,3,TRUE,
CAMNT_0041794157,3,TRUE,
CAMNT_0041856479,3,TRUE,
CAMNT_0024021635,3,TRUE,
CAMNT_0024173443,1,TRUE,
CAMNT_0023961241,3,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024044963,3,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024387611,9,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0041675419,9,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0023961241,3,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024044963,3,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0024387611,9,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0041675419,9,FALSE,00330 Arginine and proline metabolism [PATH:ko00330]
CAMNT_0023993845,2,TRUE,00010 Glycolysis / Gluconeogenesis [PATH:ko00010]
CAMNT_0023993845,2,TRUE,00020 Citrate cycle (TCA cycle) [PATH:ko00020]
CAMNT_0023993845,2,TRUE,"00260 Glycine, serine and threonine metabolism [PATH:ko00260]"
CAMNT_0023993845,2,TRUE,"00280 Valine, leucine and isoleucine degradation [PATH:ko00280]"
CAMNT_0023993845,2,TRUE,00620 Pyruvate metabolism [PATH:ko00620]
CAMNT_0023993845,2,TRUE,01200 Carbon metabolism [PATH:ko01200]
CAMNT_0024280559,6,FALSE,00592 alpha-Linolenic acid metabolism [PATH:ko00592]
CAMNT_0024280559,6,FALSE,01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]
CAMNT_0024280559,6,FALSE,01212 Fatty acid metabolism [PATH:ko01212]
CAMNT_0024280559,6,FALSE,03320 PPAR signaling pathway [PATH:ko03320]
CAMNT_0024141799,6,FALSE,00592 alpha-Linolenic acid metabolism [PATH:ko00592]
CAMNT_0024141799,6,FALSE,01040 Biosynthesis of unsaturated fatty acids [PATH:ko01040]
CAMNT_0024141799,6,FALSE,01212 Fatty acid metabolism [PATH:ko01212]
CAMNT_0024141799,6,FALSE,03320 PPAR signaling pathway [PATH:ko03320]
CAMNT_0024437183,6,FALSE,
CAMNT_0024176277,6,FALSE,
CAMNT_0041886363,4,TRUE,
CAMNT_0041736067,4,TRUE,
CAMNT_0024348523,6,TRUE,
CAMNT_0041638553,2,TRUE,
CAMNT_0024014839,0,FALSE,04110 Cell cycle [PATH:ko04110]
CAMNT_0023958711,5,FALSE,04110 Cell cycle [PATH:ko04110]
CAMNT_0041629159,0,FALSE,04110 Cell cycle [PATH:ko04110]
CAMNT_0024176585,0,FALSE,04110 Cell cycle [PATH:ko04110]
CAMNT_0041713847,0,FALSE,04110 Cell cycle [PATH:ko04110]
CAMNT_0041886029,0,FALSE,04110 Cell cycle [PATH:ko04110]
CAMNT_0024014839,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0023958711,5,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0041629159,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024176585,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0041713847,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0041886029,0,FALSE,04111 Cell cycle - yeast [PATH:ko04111]
CAMNT_0024014839,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0023958711,5,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041629159,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024176585,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041713847,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0041886029,0,FALSE,04113 Meiosis - yeast [PATH:ko04113]
CAMNT_0024014839,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0023958711,5,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041629159,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024176585,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041713847,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0041886029,0,FALSE,04114 Oocyte meiosis [PATH:ko04114]
CAMNT_0024014839,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0023958711,5,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041629159,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024176585,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041713847,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0041886029,0,FALSE,04120 Ubiquitin mediated proteolysis [PATH:ko04120]
CAMNT_0024014839,0,FALSE,05166 HTLV-I infection [PATH:ko05166]
CAMNT_0023958711,5,FALSE,05166 HTLV-I infection [PATH:ko05166]
CAMNT_0041629159,0,FALSE,05166 HTLV-I infection [PATH:ko05166]
CAMNT_0024176585,0,FALSE,05166 HTLV-I infection [PATH:ko05166]
CAMNT_0041713847,0,FALSE,05166 HTLV-I infection [PATH:ko05166]
CAMNT_0041886029,0,FALSE,05166 HTLV-I infection [PATH:ko05166]
CAMNT_0024014839,0,FALSE,05203 Viral carcinogenesis [PATH:ko05203]
CAMNT_0023958711,5,FALSE,05203 Viral carcinogenesis [PATH:ko05203]
CAMNT_0041629159,0,FALSE,05203 Viral carcinogenesis [PATH:ko05203]
CAMNT_0024176585,0,FALSE,05203 Viral carcinogenesis [PATH:ko05203]
CAMNT_0041713847,0,FALSE,05203 Viral carcinogenesis [PATH:ko05203]
CAMNT_0041886029,0,FALSE,05203 Viral carcinogenesis [PATH:ko05203]
CAMNT_0023936437,1,TRUE,02010 ABC transporters [PATH:ko02010]
CAMNT_0024508925,1,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0041713453,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0041884251,13,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0024312229,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0024340273,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0024050053,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0041673207,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0041713623,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0041728497,0,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0041856365,13,FALSE,02010 ABC transporters [PATH:ko02010]
CAMNT_0023936437,1,TRUE,04976 Bile secretion [PATH:ko04976]
CAMNT_0024508925,1,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041713453,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041884251,13,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0024312229,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0024340273,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0024050053,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041673207,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041713623,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041728497,0,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0041856365,13,FALSE,04976 Bile secretion [PATH:ko04976]
CAMNT_0023936437,1,TRUE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0024508925,1,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0041713453,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0041884251,13,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0024312229,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0024340273,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0024050053,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0041673207,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0041713623,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0041728497,0,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0041856365,13,FALSE,05206 MicroRNAs in cancer [PATH:ko05206]
CAMNT_0024356011,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041857435,0,FALSE,04921 Oxytocin signaling pathway [PATH:ko04921]
CAMNT_0024025815,1,FALSE,
CAMNT_0024277557,1,FALSE,
CAMNT_0041628771,1,FALSE,
CAMNT_0041856111,1,FALSE,
CAMNT_0041884827,1,FALSE,
CAMNT_0041823645,0,FALSE,
CAMNT_0024348811,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0023934981,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024128865,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024173851,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024213329,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024234243,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024263825,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024396703,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024439537,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024483173,3,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041633551,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041723629,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041800951,2,TRUE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024330523,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0023974329,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024092801,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024216965,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024262765,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041631839,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041673417,0,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041825025,1,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024431063,2,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024431063,2,FALSE,00450 Selenocompound metabolism [PATH:ko00450]
CAMNT_0024431063,2,FALSE,00920 Sulfur metabolism [PATH:ko00920]
CAMNT_0024438285,2,TRUE,00061 Fatty acid biosynthesis [PATH:ko00061]
CAMNT_0024023269,3,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024239977,3,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024252255,3,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024348541,3,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0024512777,3,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041862307,3,FALSE,00190 Oxidative phosphorylation [PATH:ko00190]
CAMNT_0041719551,3,TRUE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024089079,14,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0023938325,3,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0024170817,14,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0041629113,3,FALSE,00230 Purine metabolism [PATH:ko00230]
CAMNT_0041793671,0,FALSE,00230 Purine metabolism [PATH:ko00230]
